#,id,utc-time,exp(sec),n_filt0,n_filt1,n_filt2,n_filt3,n_filt4,s_filt0,s_filt1,s_filt2,s_filt3,s_filt4,n_raw0,n_raw1,n_raw2,n_raw3,n_raw4,s_raw0,s_raw1,s_raw2,s_raw3,s_raw4outputForm,fullFrame
2928,2023-02-28,00:32:00.236,1.100,6765,533,1684,1082,3466,1435703,65988,342037,166583,861095,33746,3128,8739,6706,15173,2807086,104144,547233,251337,1904372,160,0
2929,2023-02-28,00:34:00.234,45.000,1305,131,297,182,695,172024,10739,22490,88106,50689,15705,2269,3121,4928,5387,719059,83929,111839,290960,232331,160,0
2930,2023-02-28,00:37:05.226,45.000,127,18,19,30,60,66785,1661,3365,54961,6798,4661,834,448,1480,1899,210147,26979,14123,73859,95186,160,0
2931,2023-02-28,00:40:05.704,45.000,80,12,18,26,24,35243,1088,2810,25928,5417,3489,827,361,1461,840,198286,39630,13899,88442,56315,160,0
2932,2023-02-28,00:43:05.867,45.000,94,23,19,22,30,110722,3204,1157,66700,39661,3608,293,949,1170,1196,228757,9232,29064,82152,108309,160,0
2933,2023-02-28,00:46:06.210,45.000,84,20,20,22,22,67098,1806,1998,26007,37287,3693,323,1395,1080,895,250331,11693,65553,76882,96203,160,0
2934,2023-02-28,00:49:06.279,45.000,82,14,21,21,26,120024,1888,2079,105854,10203,4131,182,559,1882,1508,303837,4602,17422,163992,117821,160,0
2935,2023-02-28,00:52:06.321,45.000,86,12,14,26,34,144446,4710,2028,130270,7438,3580,764,972,710,1134,287628,27331,30679,172374,57244,160,0
2936,2023-02-28,00:55:06.661,45.000,151,34,28,41,48,114133,3962,2269,103889,4013,6033,1262,1268,2188,1315,339484,40065,40078,184477,74864,160,0
2937,2023-02-28,00:58:07.368,30.250,6542,413,1282,747,4100,794803,29087,116922,184652,464142,25454,2270,5554,4963,12667,1232152,65926,209183,231611,725432,160,0
2938,2023-02-28,01:00:10.293,6.800,6511,574,1345,895,3697,869920,52119,152694,111311,553796,26196,2485,5848,4678,13185,1433550,79021,226321,209948,918260,160,0
2939,2023-02-28,01:00:38.858,7.300,6519,661,1649,901,3308,961629,66248,215885,138100,541396,30714,2999,7552,6730,13433,1744712,99881,341217,404624,898990,160,0
2940,2023-02-28,01:01:09.572,4.400,6588,560,1562,879,3587,1062292,60534,226085,160094,615579,28925,2715,7375,4961,13874,1776392,88852,340618,273392,1073530,160,0
2941,2023-02-28,01:01:28.000,3.750,6573,504,1589,822,3658,1014686,51804,229391,148842,584649,28404,2515,7653,4513,13723,1654101,77182,408150,219572,949197,160,0
2942,2023-02-28,01:01:43.724,2.800,6506,436,1508,826,3736,956309,38867,205066,107199,605177,27618,2337,6969,4512,13800,1533568,68400,312308,223328,929532,160,0
2943,2023-02-28,01:02:00.226,4.700,6544,445,1524,784,3791,800774,44100,167408,81213,508053,25592,2291,6491,3853,12957,1404280,70323,258934,184794,890229,160,0
2944,2023-02-28,01:04:00.224,45.000,509,74,108,147,180,99479,9620,21482,60088,8289,13365,2185,3020,4285,3875,634276,84352,142163,228795,178966,160,0
2945,2023-02-28,01:07:02.849,45.000,224,34,60,58,72,132254,3126,25211,85151,18766,15713,3274,3691,4436,4312,851030,151431,182930,279937,236732,160,0
2946,2023-02-28,01:10:05.292,45.000,177,30,35,48,64,81218,7808,4559,57351,11500,15123,2069,2723,4945,5386,962455,102582,115491,420408,323974,160,0
