#,id,utc-time,exp(sec),n_filt0,n_filt1,n_filt2,n_filt3,n_filt4,s_filt0,s_filt1,s_filt2,s_filt3,s_filt4,n_raw0,n_raw1,n_raw2,n_raw3,n_raw4,s_raw0,s_raw1,s_raw2,s_raw3,s_raw4outputForm,fullFrame
8194,2023-04-19 14:13:00.447,45.000,153,37,27,40,49,356910,48936,32194,111633,164147,6657,1625,1188,1729,2115,382823,62185,56828,101258,162552,160,0
8195,2023-04-19 14:15:00.447,45.000,3142,603,669,977,893,12267738,2135898,2677524,3919690,3534626,53570,9613,11798,16081,16078,18862825,3383576,4221870,5733309,5524070,160,0
8196,2023-04-19 14:17:00.446,31.000,6501,1255,1436,1927,1883,30724341,5753933,6695523,8675404,9599481,53703,9621,11824,16129,16129,50806725,9289158,11255585,14735800,15526182,160,0
8197,2023-04-19 14:19:00.444,19.400,6505,1247,1519,1844,1895,38560299,6702729,9594781,10680135,11582654,53702,9621,11824,16128,16129,73577862,12150509,16392022,21528568,23506763,160,0
8198,2023-04-19 14:21:00.444,27.400,6509,1187,1387,1643,2292,35331820,6833134,7630202,9778501,11089983,53703,9621,11824,16129,16129,74611516,12787465,15805600,22288572,23729879,160,0
8199,2023-04-19 14:23:00.443,45.000,2206,242,429,414,1121,3675813,667957,724687,1127300,1155869,47257,8427,10474,14141,14215,5740617,997481,1271075,1734326,1737735,160,0
8200,2023-04-19 14:25:00.443,45.000,645,52,124,107,362,249217,15954,31058,63993,138212,7568,1012,1333,2063,3160,341726,32485,49682,109225,150334,160,0
8201,2023-04-19 14:27:00.441,45.000,1032,78,204,149,601,445885,42331,36898,180484,186172,11446,1509,1860,3038,5039,703641,52750,67893,322260,260738,160,0
8202,2023-04-19 14:29:00.440,45.000,4290,210,749,553,2778,843928,69147,131054,181690,462037,25227,3036,5196,5386,11609,1427204,118569,192202,283113,833320,160,0
8203,2023-04-19 14:31:00.440,45.000,3595,321,842,612,1820,2048070,196975,419440,363968,1067687,39417,5336,9627,9569,14885,3115911,296004,648472,546384,1625051,160,0
8204,2023-04-19 14:33:00.438,13.100,6502,400,1273,981,3848,2941176,109214,444971,409648,1977343,39840,4267,9557,10074,15942,4457168,171438,696270,614792,2974668,160,0
8205,2023-04-19 14:35:00.437,45.000,520,72,109,120,219,749222,110521,109193,317782,211726,18086,2989,3588,6601,4908,1345531,153880,167175,700435,324041,160,0
8206,2023-04-19 14:37:00.436,45.000,420,79,96,101,144,553368,66545,123087,140935,222801,15719,2884,4983,3043,4809,1055828,114208,477707,136050,327863,160,0
8207,2023-04-19 14:39:00.436,45.000,300,65,66,95,74,492125,49737,98144,180654,163590,15505,2872,3886,4793,3954,791892,108501,151891,264845,266655,160,0
8208,2023-04-19 19:40:00.559,45.000,116,21,24,37,34,141859,11248,20695,56912,53004,3293,619,574,1333,767,244871,16468,67634,67869,92900,160,0
8209,2023-04-19 19:42:00.558,45.000,133,21,29,38,45,96228,14233,20907,21024,40064,4351,865,1130,1175,1181,151755,23536,31148,31964,65107,160,0
8210,2023-04-19 19:44:00.556,45.000,106,22,20,29,35,88055,9925,5752,21919,50459,3408,771,858,982,797,152571,21412,22289,46875,61995,160,0
8211,2023-04-19 19:46:00.556,45.000,105,14,19,35,37,116514,13233,7202,78890,17189,4099,452,247,2147,1253,199603,15421,9748,119646,54788,160,0
8212,2023-04-19 19:48:00.555,45.000,69,14,14,22,19,33668,2722,7707,10123,13116,1844,462,302,561,519,61368,10077,10702,16254,24335,160,0
8213,2023-04-19 19:50:00.555,45.000,75,21,13,17,24,76727,19512,10505,14554,32156,2801,556,469,620,1156,121875,22287,15644,21084,62860,160,0
8214,2023-04-19 19:52:00.552,45.000,63,20,13,17,13,32923,10208,1821,10091,10803,1146,505,153,161,327,85215,13884,3331,47490,20510,160,0
8215,2023-04-19 19:54:00.552,45.000,108,23,25,31,29,87596,11385,9216,33151,33844,3055,466,848,775,966,207106,16555,19950,77765,92836,160,0
8216,2023-04-19 19:56:00.551,45.000,179,24,43,44,68,294327,13572,28194,128310,124251,8473,1246,2159,2025,3043,502782,36842,62145,185319,218476,160,0
8217,2023-04-19 19:56:00.551,45.000,179,24,43,44,68,294327,13572,28194,128310,124251,8473,1246,2159,2025,3043,502782,36842,62145,185319,218476,160,0
8218,2023-04-19 19:56:00.551,45.000,179,24,43,44,68,294327,13572,28194,128310,124251,8473,1246,2159,2025,3043,502782,36842,62145,185319,218476,160,0
8219,2023-04-19 19:58:00.551,45.000,195,33,51,65,46,367883,49146,50643,152730,115364,9630,1505,2525,2626,2974,534359,66293,76209,215280,176577,160,0
8220,2023-04-19 20:00:00.549,45.000,285,55,56,84,90,501463,134174,76859,180617,109813,15394,3994,2683,5016,3701,869422,253936,114148,318655,182683,160,0
8221,2023-04-19 20:02:00.549,45.000,576,75,131,116,254,547785,104838,138032,202057,102858,16535,3518,4151,4266,4600,806749,161763,180808,230700,233478,160,0
8222,2023-04-19 20:04:00.548,45.000,395,75,78,90,152,474779,104692,79493,100604,189990,14689,3395,3154,3591,4549,660965,156926,141380,153082,209577,160,0
8223,2023-04-19 20:06:00.548,45.000,310,51,71,88,100,521091,105645,72142,142772,200532,17029,2795,4053,4873,5308,756739,139296,138154,202491,276798,160,0
8224,2023-04-19 20:08:00.546,45.000,321,59,81,88,93,579423,98946,103973,186381,190123,19317,4373,5421,5152,4371,1544819,434890,562498,255884,291547,160,0
8225,2023-04-19 20:10:00.546,45.000,274,49,73,65,87,608448,83058,86584,181774,257032,14725,2478,3479,3779,4989,879036,121482,131031,241465,385058,160,0
8226,2023-04-19 20:12:00.543,45.000,292,48,56,91,97,511557,92546,78963,129557,210491,16631,3212,3381,5225,4813,739272,139286,124200,210090,265696,160,0
8227,2023-04-19 20:14:00.543,45.000,427,71,98,78,180,559265,140307,70887,110369,237702,15424,3372,2890,3956,5206,891232,258522,107894,176540,348276,160,0
8228,2023-04-19 20:16:00.542,39.100,6510,409,1359,786,3956,1218109,79316,246601,240111,652081,30854,3368,7395,6558,13533,1803022,119940,409241,326862,946979,160,0
8229,2023-04-19 20:18:00.542,45.000,3015,259,589,505,1662,1171747,81465,188990,198561,702731,29936,3530,6602,7101,12703,1699113,128944,304122,306848,959199,160,0
8230,2023-04-19 20:20:00.540,45.000,1124,98,252,169,605,353775,46115,73337,96427,137896,15630,2698,3627,4221,5084,789731,138669,123761,262620,264681,160,0
8231,2023-04-19 20:22:00.540,45.000,237,42,47,68,80,358273,89276,53752,143166,72079,9573,2609,1567,2897,2500,483219,166886,63130,139886,113317,160,0
8232,2023-04-19 20:24:00.539,45.000,145,22,22,30,71,228752,35571,23594,24658,144929,6541,1214,727,1849,2751,354061,54711,27308,79854,192188,160,0
8233,2023-04-19 20:26:00.538,45.000,165,34,25,49,57,244534,26985,45492,72048,100009,6805,1567,1493,2073,1672,314938,49580,82600,91443,91315,160,0
8234,2023-04-19 20:28:00.538,45.000,130,25,25,36,44,149501,6764,30376,14111,98250,7270,877,1088,2884,2421,617392,23440,63452,259366,271134,160,0
8235,2023-04-19 20:30:00.536,45.000,81,13,19,18,31,166023,13001,7177,60673,85172,1949,474,274,402,799,249726,17576,21792,36013,174345,160,0
8236,2023-04-19 20:32:00.536,45.000,115,22,28,33,32,156015,23762,36917,19718,75618,3138,971,660,859,648,201393,32252,78389,30949,59803,160,0
8237,2023-04-19 20:34:00.535,45.000,106,20,26,27,33,107299,10132,26172,32175,38820,2943,547,821,699,876,164283,17225,54340,38279,54439,160,0
8238,2023-04-19 20:36:00.533,45.000,114,35,26,26,27,137245,21777,46199,28557,40712,4282,1147,1141,945,1049,237683,33234,104870,38991,60588,160,0
8239,2023-04-19 20:38:00.532,45.000,143,20,26,54,43,145020,19303,39933,29233,56551,3551,900,624,1107,920,227663,28745,28762,41904,128252,160,0
8240,2023-04-19 20:40:00.532,45.000,167,34,30,43,60,246811,28097,49629,60690,108395,5091,995,1077,1214,1805,313451,41248,79335,88794,104074,160,0
8241,2023-04-19 20:42:00.530,45.000,184,30,43,52,59,227581,13012,53722,48158,112689,5833,724,1699,1353,2057,310418,21112,72697,62860,153749,160,0
8242,2023-04-19 20:44:00.530,45.000,1175,78,201,173,723,428557,91387,57438,77802,201930,15969,2557,2668,4609,6135,852437,178228,90787,240110,343312,160,0
8243,2023-04-19 20:46:00.529,45.000,1319,151,267,248,653,926355,87593,268704,140992,429066,26347,3557,5751,5783,11256,1357357,128492,351431,231415,646019,160,0
8244,2023-04-19 20:48:00.529,22.200,6542,327,1218,809,4188,1305243,69163,216188,186395,833497,31228,3084,7026,6981,14137,1984368,113062,367830,289205,1214271,160,0
8245,2023-04-19 20:50:00.528,45.000,2415,151,464,306,1494,792952,160611,160777,115177,356387,24520,4187,5643,4899,9791,1247419,244629,275048,190477,537265,160,0
8246,2023-04-19 20:52:00.526,45.000,394,71,83,128,112,701368,91385,199082,245204,165697,16271,2694,4173,5733,3671,987976,129511,283814,383800,190851,160,0
8247,2023-04-19 20:54:00.526,45.000,299,53,79,81,86,482680,78096,96692,156628,151264,14935,3103,4188,3240,4404,774300,121569,195156,237474,220101,160,0
8248,2023-04-19 20:56:00.525,45.000,314,55,74,96,89,520487,88150,136576,194659,101102,16746,3555,5104,4206,3881,1042750,227993,375359,270946,168452,160,0
8249,2023-04-19 20:58:00.525,45.000,319,71,73,78,97,589357,93011,155334,144789,196223,14554,2649,3733,3202,4970,811512,116874,234248,172881,287509,160,0
8250,2023-04-19 21:00:00.523,45.000,273,61,77,59,76,410574,48073,151733,92961,117807,13480,2869,3352,3490,3769,701902,100636,207674,163891,229701,160,0
8251,2023-04-19 21:02:00.523,45.000,2923,196,638,377,1712,869870,157236,173528,172915,366191,25754,4303,5880,5093,10478,1343823,230500,267013,281023,565287,160,0
8252,2023-04-19 21:04:00.522,11.900,6515,334,1257,787,4137,1044607,59895,173816,126607,684289,26730,2530,6001,4639,13560,1555148,87802,278476,174509,1014361,160,0
8253,2023-04-19 21:06:00.519,24.200,6510,670,1458,1317,3065,3181280,161557,578453,499473,1941797,43533,5583,10585,11932,15433,4850921,244107,925975,701861,2978978,160,0
8254,2023-04-19 21:08:00.519,45.000,856,96,181,182,397,624785,61393,133188,128761,301443,20667,2653,5042,4846,8126,1131800,105780,209999,181064,634957,160,0
8255,2023-04-19 21:10:00.517,23.600,6510,358,1266,772,4114,1091237,87850,211004,191217,601166,27108,2675,6265,4909,13259,1558235,126279,320359,251784,859813,160,0
8256,2023-04-19 21:12:00.516,3.700,6599,323,1257,893,4126,1220928,40670,204684,205309,770265,27707,2071,6136,5578,13922,1868453,63615,328821,291089,1184928,160,0
8257,2023-04-19 21:14:00.516,45.000,5082,254,975,619,3234,1691320,223885,332273,380267,754895,32941,4613,7078,7360,13890,2917016,291570,656308,483896,1485242,160,0
8258,2023-04-19 21:16:00.516,45.000,178,30,32,46,70,153137,23298,27479,83131,19229,4735,919,1101,1337,1378,243543,30880,40686,125527,46450,160,0
8259,2023-04-19 21:18:00.515,45.000,150,28,24,52,46,163945,32487,11805,94498,25155,5064,789,926,1906,1443,300259,33419,27854,187562,51424,160,0
8260,2023-04-19 21:20:00.513,45.000,138,26,23,40,49,133346,25421,18347,28249,61329,4926,678,844,1669,1735,192415,30976,27411,49223,84805,160,0
8261,2023-04-19 21:22:00.513,45.000,128,27,18,34,49,178404,6834,8764,123693,39113,4045,683,582,1215,1565,268998,16351,16785,166788,69074,160,0
8262,2023-04-19 21:24:00.512,45.000,98,31,14,19,34,152150,8097,10774,69583,63696,2509,454,604,629,822,141240,12187,16166,70066,42821,160,0
8263,2023-04-19 21:26:00.510,45.000,90,16,28,16,30,87285,5919,40672,10208,30486,3222,704,1011,475,1032,128784,25594,36113,15223,51854,160,0
8264,2023-04-19 21:28:00.510,45.000,106,16,23,33,34,97774,23960,29885,18701,25228,3698,620,959,745,1374,185459,31378,39601,25482,88998,160,0
8265,2023-04-19 21:30:00.509,45.000,111,27,27,29,28,120244,27093,8885,26612,57654,3996,1094,708,1278,916,198209,38184,18476,41178,100371,160,0
8266,2023-04-19 21:32:00.509,45.000,197,47,41,53,56,237918,55997,42329,44800,94792,9911,2049,2408,2701,2753,366389,82232,63282,81707,139168,160,0
8267,2023-04-19 21:34:00.507,45.000,218,41,41,61,75,529604,37979,214028,149600,127997,12658,1816,3738,3650,3454,909889,83035,291851,322925,212078,160,0
8268,2023-04-19 21:36:00.506,45.000,709,86,143,141,339,625960,92761,151993,182649,198557,18258,3749,4447,4742,5320,944290,153093,229893,273508,287796,160,0
8269,2023-04-19 21:38:00.506,45.000,367,63,69,102,133,467495,71014,65027,160683,170771,15687,2963,3824,4438,4462,727684,122424,138212,196462,270586,160,0
8270,2023-04-19 21:40:00.506,45.000,271,51,48,68,104,409986,47005,102145,82151,178685,14543,2587,3247,3855,4854,655322,101433,133075,185840,234974,160,0
8271,2023-04-19 21:42:00.505,45.000,318,45,75,84,114,444467,114084,77923,107648,144812,15410,2246,3240,4033,5891,729443,149734,125376,156611,297722,160,0
8272,2023-04-19 21:44:00.503,45.000,308,71,63,79,95,391818,84363,86928,95736,124791,15244,3603,2926,4773,3942,705938,177647,122339,220504,185448,160,0
8273,2023-04-19 21:46:00.503,45.000,348,47,75,97,129,536837,47149,119833,131199,238656,17191,2356,4006,4503,6326,1000661,92782,167085,206666,534128,160,0
8274,2023-04-19 21:48:00.502,45.000,669,86,132,123,328,506826,110418,106202,126624,163582,15836,3018,3593,4162,5063,733866,145557,148819,211405,228085,160,0
8275,2023-04-19 21:50:00.500,31.400,6504,340,1229,803,4132,1084783,103477,162899,152148,666259,28870,2955,6338,5718,13859,1674112,128381,262785,235200,1047746,160,0
8276,2023-04-19 21:52:00.500,45.000,5543,341,1108,785,3309,1575683,92945,286353,307501,888884,33783,3687,7704,8146,14246,2253908,141136,421870,430758,1260144,160,0
8277,2023-04-19 21:54:00.500,45.000,2008,135,382,281,1210,550640,59739,174537,104905,211459,19766,3446,5599,4278,6443,1178312,254680,446388,206503,270741,160,0
8278,2023-04-19 21:56:00.499,45.000,277,47,47,76,107,358706,37209,116840,136869,67788,8951,1730,2037,3206,1978,471332,64358,110240,180249,116485,160,0
8279,2023-04-19 21:58:00.497,45.000,227,42,48,54,83,303151,33146,94418,53424,122163,9849,1537,2907,2027,3378,728376,58532,219761,83758,366325,160,0
8280,2023-04-19 22:00:00.496,45.000,157,27,31,26,73,247448,14139,76030,13067,144212,5710,814,1692,1266,1938,316533,25820,126470,42960,121283,160,0
8281,2023-04-19 22:02:00.496,45.000,139,33,34,27,45,178707,36350,83683,5897,52777,3909,1275,1420,499,715,245385,47620,103624,14612,79529,160,0
8282,2023-04-19 22:04:00.496,45.000,167,22,41,53,51,175349,4286,24375,58431,88257,6201,553,1621,2691,1336,228921,14159,51131,93871,69760,160,0
8283,2023-04-19 22:06:00.494,45.000,140,25,24,38,53,191124,21882,15348,64348,89546,4333,987,729,1376,1241,236798,37268,25288,90991,83251,160,0
8284,2023-04-19 22:08:00.493,45.000,92,22,21,24,25,97503,14171,5225,14843,63264,2210,443,303,687,777,129106,17692,8585,58266,44563,160,0
8285,2023-04-19 22:10:00.493,45.000,100,24,15,29,32,67764,17071,2626,36126,11941,1896,439,254,679,524,141828,16016,6992,52673,66147,160,0
8286,2023-04-19 22:12:00.492,45.000,140,18,28,41,53,156781,12503,5133,56496,82649,3412,456,409,1114,1433,168880,14708,11938,46047,96187,160,0
8287,2023-04-19 22:14:00.490,45.000,148,35,20,52,41,180620,17927,16913,65098,80682,3879,738,689,1716,736,153589,23205,25215,69013,36156,160,0
8288,2023-04-19 22:16:00.490,45.000,242,32,57,68,85,248848,21326,40772,59199,127551,11095,1343,2617,3197,3938,443535,44804,87190,129912,181629,160,0
8289,2023-04-19 22:18:00.490,45.000,405,52,81,72,200,323317,51401,64976,66442,140498,11039,2012,2554,2474,3999,512465,83615,108232,113243,207375,160,0
8290,2023-04-19 22:20:00.489,45.000,927,108,223,160,436,617037,61146,105436,168474,281981,20094,2747,4181,5196,7970,952534,92625,197666,234711,427532,160,0
8291,2023-04-19 22:22:00.487,23.300,6514,325,1247,785,4157,1106945,80202,199339,145035,682369,29194,2856,6554,6091,13693,1704842,102958,314817,222650,1064417,160,0
8292,2023-04-19 22:24:00.487,45.000,1138,87,206,185,660,616849,43379,78259,223258,271953,17094,2180,3182,5067,6665,941696,92055,157601,317536,374504,160,0
8293,2023-04-19 22:26:00.486,45.000,357,63,70,96,128,685320,54664,192770,194500,243386,16453,2766,4300,4087,5300,954747,112859,249544,256975,335369,160,0
8294,2023-04-19 22:28:00.486,45.000,305,54,74,83,94,547043,48188,175531,129246,194078,15546,2299,4344,4541,4362,825630,76673,258029,233918,257010,160,0
8295,2023-04-19 22:30:00.483,45.000,343,55,78,110,100,676625,168772,129963,181314,196576,18295,4538,4087,5264,4406,1108639,411084,233870,257036,206649,160,0
8296,2023-04-19 22:32:00.483,45.000,331,71,58,99,103,689630,122329,106266,266217,194818,14940,3486,2492,4890,4072,980901,194995,155510,390238,240158,160,0
8297,2023-04-19 22:34:00.482,45.000,328,43,83,95,107,477251,86490,143968,171271,75522,14774,2958,3622,4099,4095,784167,159398,171341,225455,227973,160,0
8298,2023-04-19 22:36:00.482,38.500,6547,346,1240,840,4121,1216719,53683,236895,178072,748069,32676,3743,7078,7499,14356,2020746,176305,330838,332956,1180647,160,0
8299,2023-04-19 22:38:00.480,4.000,6618,338,1414,863,4003,1094488,37167,197127,113836,746358,28605,1982,6898,5224,14501,1697516,55801,337540,170741,1133434,160,0
8300,2023-04-19 22:40:00.480,8.600,6513,685,1561,1301,2966,5469094,207085,1030231,657141,3574637,47141,6673,10814,13724,15930,8270721,315198,1583936,1017973,5353614,160,0
8301,2023-04-19 22:42:00.479,45.000,2162,172,432,324,1234,1814747,147107,282322,362261,1023057,30346,3678,6297,7461,12910,2265420,188580,372822,460624,1243394,160,0
8302,2023-04-19 22:44:00.477,16.200,6567,357,1379,759,4072,1240264,135582,303168,136824,664690,26519,2919,6404,4512,12684,1637579,166887,399046,182990,888656,160,0
8303,2023-04-19 22:46:00.477,2.200,6707,381,1486,956,3884,1674151,105410,396770,299073,872898,31798,2595,7975,6596,14632,2337514,129997,536755,381088,1289674,160,0
8304,2023-04-19 22:48:00.476,3.500,6586,380,1429,879,3898,3847868,511700,812331,1087566,1436271,43219,6628,9785,11684,15122,4931669,646295,1104431,1309160,1871783,160,0
8305,2023-04-19 22:50:00.476,45.000,3936,279,766,597,2294,4275689,715910,955820,1121368,1482591,46755,7978,10428,13070,15279,6040915,874342,1351158,1505855,2309560,160,0
8306,2023-04-19 22:52:00.473,45.000,198,17,43,50,88,220156,39996,43949,71904,64307,7612,1970,1931,1310,2401,339103,68682,69122,109028,92271,160,0
8307,2023-04-19 22:54:00.473,45.000,113,25,22,28,38,54301,19561,11219,13707,9814,2660,717,690,696,557,94320,25588,19987,27254,21491,160,0
8308,2023-04-19 22:56:00.471,45.000,128,21,22,46,39,140452,10988,9063,79755,40646,4227,710,670,1659,1188,223712,20452,17991,128006,57263,160,0
8309,2023-04-19 22:58:00.471,45.000,119,25,17,43,34,110147,13905,8807,46673,40762,4104,646,774,1211,1473,186302,19992,18520,85598,62192,160,0
8310,2023-04-19 23:00:00.470,45.000,92,14,27,25,26,130580,5114,22802,90364,12300,3180,578,724,1237,641,174882,15288,29169,102622,27803,160,0
8311,2023-04-19 23:02:00.470,45.000,101,27,18,27,29,132320,38224,14203,42009,37884,3141,801,916,492,932,245977,42411,22854,125554,55158,160,0
8312,2023-04-19 23:04:00.469,45.000,95,16,11,32,36,149031,16816,2338,62360,67517,2720,634,119,1121,846,154507,23616,3359,76706,50826,160,0
8313,2023-04-19 23:06:00.469,45.000,113,21,20,33,39,167445,22084,14948,66735,63678,4565,1022,1335,988,1220,210227,32168,36597,51241,90221,160,0
8314,2023-04-19 23:08:00.467,45.000,203,38,43,57,65,187887,15664,65176,40120,66927,7795,939,2052,2149,2655,306165,26037,74660,63001,142467,160,0
8315,2023-04-19 23:10:00.467,45.000,368,66,73,81,148,391910,88483,64443,81293,157691,13287,2593,2343,3727,4624,572552,122458,86843,128439,234812,160,0
8316,2023-04-19 23:12:00.464,45.000,871,75,146,154,496,542098,63018,130042,123698,225340,20680,2815,4188,5846,7831,1196194,106412,182597,440442,466743,160,0
8317,2023-04-19 23:14:00.464,45.000,272,54,52,86,80,473680,47572,63315,273725,89068,13520,2507,2586,5990,2437,951882,116505,103507,607225,124645,160,0
8318,2023-04-19 23:16:00.463,45.000,310,58,69,84,99,560859,140672,101174,128866,190147,14888,3015,3237,4132,4504,746572,185439,173340,162246,225547,160,0
8319,2023-04-19 23:18:00.463,45.000,397,64,89,136,108,684757,63859,148610,178305,293983,19625,2450,3496,7943,5736,1256890,95077,194853,557880,409080,160,0
8320,2023-04-19 23:20:00.461,45.000,300,57,63,76,104,517209,44584,68043,166288,238294,15618,2320,3524,4375,5399,745757,88106,134909,212519,310223,160,0
8321,2023-04-19 23:22:00.461,45.000,489,78,100,95,216,462536,58534,92406,90257,221339,13053,2307,2921,3378,4447,666305,93280,128807,132419,311799,160,0
8322,2023-04-19 23:24:00.460,40.000,6535,339,1270,850,4076,1217799,73192,218688,219931,705988,30873,3263,6985,7361,13264,1739575,121803,316288,335215,966269,160,0
8323,2023-04-19 23:26:00.459,10.400,6500,292,1216,834,4158,941131,32569,143574,101027,663961,24498,1500,5543,4122,13333,1368651,45688,214390,159225,949348,160,0
8324,2023-04-19 23:28:00.457,45.000,1261,113,277,167,704,757475,129184,153845,150960,323486,19855,3401,3944,4954,7556,1346570,216304,166886,270965,692415,160,0
8325,2023-04-19 23:30:00.457,45.000,253,33,56,82,82,262310,15776,98669,78275,69590,6191,811,1385,2407,1588,346438,24495,85892,100378,135673,160,0
8326,2023-04-19 23:32:00.457,45.000,198,30,31,55,82,238185,38605,41187,47345,111048,7499,1471,973,2291,2764,283488,55459,38963,81424,107642,160,0
8327,2023-04-19 23:34:00.457,45.000,136,24,25,35,52,126594,6222,7802,33390,79180,3493,370,789,1181,1153,218094,10220,23313,84531,100030,160,0
8328,2023-04-19 23:36:00.454,45.000,126,28,24,23,51,65152,5539,9824,16206,33583,3141,336,1206,434,1165,199806,10432,59958,48017,81399,160,0
8329,2023-04-19 23:38:00.456,45.000,139,22,33,37,47,191833,16446,88494,30467,56426,4519,782,1609,1057,1071,264368,23007,111147,37691,92523,160,0
8330,2023-04-19 23:40:00.453,45.000,132,19,20,45,48,95230,5747,13464,27031,48988,2907,335,559,1141,872,133175,9701,18385,41837,63252,160,0
8331,2023-04-19 23:42:00.453,45.000,120,17,30,37,36,214952,13452,45064,82938,73498,3471,622,557,1364,928,276733,19208,22996,145161,89368,160,0
8332,2023-04-19 23:44:00.451,45.000,114,29,15,32,38,149388,6985,34770,44994,62639,2986,562,257,883,1284,218592,14965,20117,103503,80007,160,0
8333,2023-04-19 23:46:00.451,45.000,102,24,22,27,29,131438,14246,41449,18635,57108,5013,651,1039,1988,1335,417756,19403,100632,181432,116289,160,0
8334,2023-04-19 23:48:00.450,45.000,143,32,25,36,50,134425,10542,23544,56802,43537,2794,422,397,760,1215,223466,15741,65070,66577,76078,160,0
8335,2023-04-19 23:50:00.450,45.000,188,32,45,41,70,272705,27614,45307,110639,89145,9663,1821,2221,2585,3036,458736,71688,83709,164041,139298,160,0
8336,2023-04-19 23:52:00.448,45.000,606,59,115,105,327,295711,31700,53469,71919,138623,12275,1824,2942,3172,4337,492786,61196,109260,137182,185148,160,0
8337,2023-04-19 23:54:00.448,45.000,615,91,132,140,252,619161,103800,139610,220559,155192,18904,2406,3603,6546,6349,1088295,109257,173106,507089,298843,160,0
8338,2023-04-19 23:56:00.447,45.000,5972,321,1246,730,3675,1311414,87124,289337,262201,672752,34001,3904,7467,9103,13527,2466128,158862,390109,907177,1009980,160,0
8339,2023-04-19 23:58:00.447,45.000,1270,95,223,191,761,482043,56956,86154,114225,224708,16026,1955,3435,3672,6964,790574,82082,201000,160738,346754,160,0
8340,2023-04-20 00:00:00.446,45.000,303,71,54,82,96,478886,119968,112621,113799,132498,13104,3142,2703,3602,3657,672570,155045,164717,162300,190508,160,0
8341,2023-04-20 00:02:00.446,45.000,314,53,81,86,94,471877,74554,182993,102509,111821,15238,2701,4301,4277,3959,695390,112997,210715,164685,206993,160,0
8342,2023-04-20 00:04:00.444,45.000,350,63,77,122,88,505326,92494,179107,136899,96826,16587,3210,4088,5358,3931,915603,130139,269609,264414,251441,160,0
8343,2023-04-20 00:06:00.444,45.000,417,79,68,144,126,615910,83731,71112,298388,162679,16716,2415,2856,7531,3914,902819,106892,110893,457330,227704,160,0
8344,2023-04-20 00:08:00.441,45.000,312,64,68,98,82,686445,70927,171406,312689,131423,16353,3141,3445,6261,3506,987393,125250,226914,428656,206573,160,0
8345,2023-04-20 00:10:00.441,37.600,6546,372,1278,812,4084,1211110,107129,191462,256750,655769,31997,3869,7067,7123,13938,1982086,167160,316699,404654,1093573,160,0
8346,2023-04-20 00:12:00.440,3.000,6522,360,1342,890,3930,1158346,35663,176829,104305,841549,27818,1918,6622,4746,14532,1720598,54292,274922,155294,1236090,160,0
8347,2023-04-20 00:14:00.438,10.400,6527,653,1517,1282,3075,5668078,227864,1003474,636510,3800230,47428,6723,10869,13865,15971,8617958,351665,1593910,982953,5689430,160,0
8348,2023-04-20 00:16:00.437,45.000,2776,295,743,349,1389,506424,45711,90786,124224,245703,19884,2420,4843,4387,8234,809278,79138,178285,179931,371924,160,0
8349,2023-04-20 00:18:00.437,10.800,6583,478,1410,781,3914,583086,48239,102886,57760,374201,22536,2184,4942,3431,11979,918652,64971,154410,95131,604140,160,0
8350,2023-04-20 00:20:00.437,2.600,6682,390,1351,886,4055,1773242,164237,341682,398044,869279,33323,3784,7453,7592,14494,2448246,225807,459790,496547,1266102,160,0
8351,2023-04-20 00:22:00.436,1.700,6678,536,1534,1284,3324,6198121,753639,1617960,1482490,2344032,48605,8072,11348,13260,15925,8464178,1038670,2085402,1729134,3610972,160,0
8352,2023-04-20 00:24:00.436,7.200,6566,555,1322,1086,3603,13651183,2313585,3380917,4535754,3420927,53689,9621,11824,16122,16122,45078306,7653241,9512544,13501002,14411519,160,0
8353,2023-04-20 00:26:00.434,16.000,6501,917,1395,1390,2799,26337922,4650332,6680816,7418291,7588483,53698,9621,11824,16124,16129,54759059,9472558,12527970,15549800,17208731,160,0
8354,2023-04-20 00:28:00.434,45.000,2438,436,534,708,760,7168662,1234629,1555515,2135137,2243381,52319,9366,11594,15556,15803,9899650,1758987,2215991,2823887,3100785,160,0
8355,2023-04-20 00:30:00.433,45.000,311,70,88,60,93,612840,113645,168641,124700,205854,19681,4735,4717,4674,5555,966990,227218,234439,220791,284542,160,0
8356,2023-04-20 00:32:00.431,45.000,164,37,37,41,49,179766,15717,48531,18827,96691,8697,3867,1414,1793,1623,610593,292686,113817,85938,118152,160,0
8357,2023-04-20 00:34:00.430,45.000,119,31,16,31,41,140858,20918,15070,46834,58036,3654,1019,420,1047,1168,197607,32486,49853,53218,62050,160,0
8358,2023-04-20 00:36:00.430,45.000,162,43,36,41,42,263652,35658,64249,85387,78358,7377,1330,2421,1818,1808,458627,54981,171267,120417,111962,160,0
8359,2023-04-20 00:38:00.428,45.000,119,24,28,40,27,95905,16064,12955,60927,5959,3690,1129,769,1304,488,132214,30923,21662,56390,23239,160,0
